book_id,book_title,strategy,canonical_node_id,canonical_source_key,canonical_node_type,canonical_title,canonical_parent_id,canonical_order,coverage_status,linked_current_section_ids,linked_current_count,linked_actions
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:e0b350233e719759,e0b350233e719759,section,Instruções dos Espíritos: A afabilidade e a doçura,o-evangelho-segundo-o-espiritismo:chapter:c3bf6ff6b1463501,66,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:a8afea4eca39c89d,a8afea4eca39c89d,section,A paciência,o-evangelho-segundo-o-espiritismo:chapter:c3bf6ff6b1463501,67,covered,[4593],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:d5246ba836bb2ecf,d5246ba836bb2ecf,section,Obediência e resignação,o-evangelho-segundo-o-espiritismo:chapter:c3bf6ff6b1463501,68,covered,[4594],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:eff708244b44ad3e,eff708244b44ad3e,section,A cólera,o-evangelho-segundo-o-espiritismo:chapter:c3bf6ff6b1463501,69,covered,[4595],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,e13a7c25a85e52be,chapter,Bem-aventurados os que são misericordiosos,,70,multiple-current-records,"[4596, 4601, 4602, 4604]",4,"{""keep"": 1, ""split"": 3}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:d2a81e0f376535b2,d2a81e0f376535b2,section,"Perdoai, para que Deus vos perdoe",o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,71,covered,[4597],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:c911194ed7716bcb,c911194ed7716bcb,section,Reconciliação com os adversários,o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,72,covered,[4598],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:f907cde882b7a119,f907cde882b7a119,section,O sacrifício mais agradável a Deus,o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,73,covered,[4599],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:e99f761b382e193e,e99f761b382e193e,section,O argueiro e a trave no olho,o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,74,covered,[4600],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:176ed5879bba79a8,176ed5879bba79a8,section,"Não julgueis, para não serdes julgados. Atire a primeira pedra aquele que estiver sem pecado",o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,75,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:9315e614d7330fc8,9315e614d7330fc8,section,Instruções dos Espíritos: Perdão das ofensas,o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,76,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:28ad4e5c58dab161,28ad4e5c58dab161,section,A indulgência,o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,77,covered,[4603],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:005722efacf6c7ab,005722efacf6c7ab,section,"É permitido repreender os outros, notar as imperfeições de outrem, divulgar o mal de outrem?",o-evangelho-segundo-o-espiritismo:chapter:e13a7c25a85e52be,78,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,05a8e761c4362ed4,chapter,Amar o próximo como a si mesmo,,79,multiple-current-records,"[4605, 4606, 4608]",3,"{""keep"": 1, ""split"": 2}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:cb585f27af40922f,cb585f27af40922f,section,O mandamento maior. Fazermos aos outros o que queiramos que os outros nos façam. Parábola dos Credores e dos Devedores,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,80,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:203af11a97b5071c,203af11a97b5071c,section,Dai a César o que é de César,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,81,covered,[4607],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:41776a1a001323a1,41776a1a001323a1,section,Instruções dos Espíritos: A lei de amor,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,82,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:72056b82696c9f37,72056b82696c9f37,section,O egoísmo,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,83,covered,[4609],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:eddd2d8d1f0d3ae1,eddd2d8d1f0d3ae1,section,A fé e a caridade,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,84,covered,[4610],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:c13bffe9ec5c6189,c13bffe9ec5c6189,section,Caridade para com os criminosos,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,85,covered,[4611],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:a9e2d9548cd648b6,a9e2d9548cd648b6,section,Deve-se expor a vida por um malfeitor?,o-evangelho-segundo-o-espiritismo:chapter:05a8e761c4362ed4,86,covered,[4612],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:42e1b00ef742c0ee,42e1b00ef742c0ee,chapter,Amai os vossos inimigos,,87,multiple-current-records,"[4613, 4616, 4617]",3,"{""keep"": 1, ""split"": 2}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:e7ce82a4701d9187,e7ce82a4701d9187,section,Retribuir o mal com o bem,o-evangelho-segundo-o-espiritismo:chapter:42e1b00ef742c0ee,88,covered,[4614],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:a16f5217e66a2b6e,a16f5217e66a2b6e,section,Os inimigos desencarnados,o-evangelho-segundo-o-espiritismo:chapter:42e1b00ef742c0ee,89,covered,[4615],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:44429f81f48aa5e7,44429f81f48aa5e7,section,"Se alguém vos bater na face direita, apresentai-lhe também a outra",o-evangelho-segundo-o-espiritismo:chapter:42e1b00ef742c0ee,90,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:55c5a244e1235970,55c5a244e1235970,section,Instruções dos Espíritos: A vingança,o-evangelho-segundo-o-espiritismo:chapter:42e1b00ef742c0ee,91,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:60240d58f4df10cd,60240d58f4df10cd,section,O ódio,o-evangelho-segundo-o-espiritismo:chapter:42e1b00ef742c0ee,92,covered,[4618],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:af9b2d0aac670576,af9b2d0aac670576,section,O duelo,o-evangelho-segundo-o-espiritismo:chapter:42e1b00ef742c0ee,93,covered,[4619],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,29b9c6ddac59e109,chapter,Não saiba a vossa mão esquerda o que dê a vossa mão direita,,94,multiple-current-records,"[4620, 4624, 4625, 4627, 4628]",5,"{""keep"": 1, ""split"": 4}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:b26875fe555b110a,b26875fe555b110a,section,Fazer o bem sem ostentação,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,95,covered,[4621],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:de7647e184ddbf38,de7647e184ddbf38,section,Os infortúnios ocultos,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,96,covered,[4622],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:2fc3dcc2292bb157,2fc3dcc2292bb157,section,O óbolo da viúva,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,97,covered,[4623],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:df5ce3936acfbcd0,df5ce3936acfbcd0,section,Convidar os pobres e os estropiados. Dar sem esperar retribuição,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,98,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:653b939f90ab7235,653b939f90ab7235,section,Instruções dos Espíritos: A caridade material e a caridade moral,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,99,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:4fb8e5bb0bf7cb97,4fb8e5bb0bf7cb97,section,A beneficência,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,100,covered,[4626],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:9834bc494941095b,9834bc494941095b,section,A piedade: 17. Os órfãos,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,101,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:7454abd8389c7469,7454abd8389c7469,section,Benefícios pagos com a ingratidão,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,102,covered,[4629],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:8695e52f098e8c30,8695e52f098e8c30,section,Beneficência exclusiva,o-evangelho-segundo-o-espiritismo:chapter:29b9c6ddac59e109,103,covered,[4630],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:116319a813065617,116319a813065617,chapter,Honrai a vosso pai e a vossa mãe,,104,multiple-current-records,"[4631, 4632, 4636]",3,"{""keep"": 1, ""split"": 2}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:f51e1631153d5d81,f51e1631153d5d81,section,Piedade filial,o-evangelho-segundo-o-espiritismo:chapter:116319a813065617,105,covered,[4633],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:474bc8d82f79c21c,474bc8d82f79c21c,section,Quem é minha mãe e quem são meus irmãos?,o-evangelho-segundo-o-espiritismo:chapter:116319a813065617,106,covered,[4634],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:b6abae3682eb089f,b6abae3682eb089f,section,A parentela corporal e a parentela espiritual,o-evangelho-segundo-o-espiritismo:chapter:116319a813065617,107,covered,[4635],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:5d6b73dd440adabd,5d6b73dd440adabd,section,Instruções dos Espíritos: A ingratidão dos filhos e os laços de família,o-evangelho-segundo-o-espiritismo:chapter:116319a813065617,108,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:931716ce4ee40774,931716ce4ee40774,chapter,Fora da caridade não há salvação,,109,multiple-current-records,"[4637, 4638, 4641, 4642]",4,"{""keep"": 1, ""split"": 3}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:d33bb5e65a79527c,d33bb5e65a79527c,section,O de que precisa o Espírito para ser salvo. Parábola do Bom Samaritano,o-evangelho-segundo-o-espiritismo:chapter:931716ce4ee40774,110,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:7dfed11efa128cb6,7dfed11efa128cb6,section,O mandamento maior,o-evangelho-segundo-o-espiritismo:chapter:931716ce4ee40774,111,covered,[4639],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:83f28067d4662780,83f28067d4662780,section,"Necessidade da caridade, segundo Paulo",o-evangelho-segundo-o-espiritismo:chapter:931716ce4ee40774,112,covered,[4640],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:240fda6277fb10b5,240fda6277fb10b5,section,Fora da Igreja não há salvação. Fora da verdade não há salvação,o-evangelho-segundo-o-espiritismo:chapter:931716ce4ee40774,113,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:2948e2f81dba6ba9,2948e2f81dba6ba9,section,Instruções dos Espíritos: Fora da caridade não há salvação,o-evangelho-segundo-o-espiritismo:chapter:931716ce4ee40774,114,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,7831a72e951d3101,chapter,Não se pode servir a Deus e a Mamon,,115,multiple-current-records,"[4643, 4649, 4651]",3,"{""keep"": 1, ""split"": 2}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:8571e3a1c5590a95,8571e3a1c5590a95,section,Salvação dos ricos,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,116,covered,[4644],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:f4eed6eb003dce4b,f4eed6eb003dce4b,section,Preservar-se da avareza,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,117,covered,[4645],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:03049de1e7eb61a5,03049de1e7eb61a5,section,Jesus em casa de Zaqueu,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,118,covered,[4646],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:3ff5d72ca216fe32,3ff5d72ca216fe32,section,Parábola do Mau Rico,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,119,covered,[4647],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:22877f3011b90a50,22877f3011b90a50,section,Parábola dos Talentos,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,120,covered,[4648],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:fa2741afc176688e,fa2741afc176688e,section,Utilidade providencial da riqueza. Provas da riqueza e da miséria,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,121,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:9a42582457518469,9a42582457518469,section,Desigualdade das riquezas,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,122,covered,[4650],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:1dc7031d0c76b09b,1dc7031d0c76b09b,section,Instruções dos Espíritos: A verdadeira propriedade,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,123,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:4ea2b6ce1df9393e,4ea2b6ce1df9393e,section,Emprego da riqueza,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,124,covered,[4652],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:b905bc09c0ed19ef,b905bc09c0ed19ef,section,Desprendimento dos bens terrenos,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,125,covered,[4653],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:97d43642411a2ccf,97d43642411a2ccf,section,Transmissão da riqueza,o-evangelho-segundo-o-espiritismo:chapter:7831a72e951d3101,126,covered,[4654],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,c3f3ddcb525377c1,chapter,Sede perfeitos,,127,multiple-current-records,"[4655, 4660]",2,"{""keep"": 1, ""split"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:85485a836b6feb8c,85485a836b6feb8c,section,Caracteres da perfeição,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,128,covered,[4656],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:9345871acf2dc955,9345871acf2dc955,section,O homem de bem,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,129,covered,[4657],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:082af4337cc605a6,082af4337cc605a6,section,Os bons espíritas,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,130,covered,[4658],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:e4a31a68a6bcc7ee,e4a31a68a6bcc7ee,section,Parábola do Semeador,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,131,covered,[4659],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:4bacc8308c73b273,4bacc8308c73b273,section,Instruções dos Espíritos: O dever,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,132,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:1ec4b548313ed9c4,1ec4b548313ed9c4,section,A virtude,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,133,covered,[4661],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:79ea449c378dc9e1,79ea449c378dc9e1,section,Os superiores e os inferiores,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,134,covered,[4662],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:2d75814f8fbde270,2d75814f8fbde270,section,O homem no mundo,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,135,covered,[4663],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:3130533fa0645462,3130533fa0645462,section,Cuidar do corpo e do espírito,o-evangelho-segundo-o-espiritismo:chapter:c3f3ddcb525377c1,136,covered,[4664],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:7f0e83d61ca559d5,7f0e83d61ca559d5,chapter,"Muitos os chamados, poucos os escolhidos",,137,multiple-current-records,"[4665, 4668, 4670]",3,"{""keep"": 1, ""split"": 2}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:9e4e0647692ba6d0,9e4e0647692ba6d0,section,Parábola do Festim das Bodas,o-evangelho-segundo-o-espiritismo:chapter:7f0e83d61ca559d5,138,covered,[4666],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:67e161937ebee0d5,67e161937ebee0d5,section,A porta estreita,o-evangelho-segundo-o-espiritismo:chapter:7f0e83d61ca559d5,139,covered,[4667],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:2c11e17cf8b7f38f,2c11e17cf8b7f38f,section,Nem todos os que dizem: “Senhor! Senhor!” entrarão no Reino dos Céus,o-evangelho-segundo-o-espiritismo:chapter:7f0e83d61ca559d5,140,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:f1c9ed2d7e45029f,f1c9ed2d7e45029f,section,Muito se pedirá àquele que muito recebeu,o-evangelho-segundo-o-espiritismo:chapter:7f0e83d61ca559d5,141,covered,[4669],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:e2bd506ea7043b4c,e2bd506ea7043b4c,section,Instruções dos Espíritos: Dar-se-á àquele que tem,o-evangelho-segundo-o-espiritismo:chapter:7f0e83d61ca559d5,142,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:e289a1b2b6701f30,e289a1b2b6701f30,section,Pelas suas obras é que se reconhece o cristão,o-evangelho-segundo-o-espiritismo:chapter:7f0e83d61ca559d5,143,covered,[4671],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:99bfc7bd060b3fd0,99bfc7bd060b3fd0,chapter,A fé transporta montanhas,,144,multiple-current-records,"[4672, 4676]",2,"{""keep"": 1, ""split"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:2a52d4b9e6a681e9,2a52d4b9e6a681e9,section,Poder da fé,o-evangelho-segundo-o-espiritismo:chapter:99bfc7bd060b3fd0,145,covered,[4673],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:f8084496bced5bef,f8084496bced5bef,section,A fé religiosa. Condição da fé inabalável,o-evangelho-segundo-o-espiritismo:chapter:99bfc7bd060b3fd0,146,covered,[4674],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:2d121ea2e59e7c6d,2d121ea2e59e7c6d,section,Parábola da Figueira que Secou,o-evangelho-segundo-o-espiritismo:chapter:99bfc7bd060b3fd0,147,covered,[4675],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:73c1a4d01c57d447,73c1a4d01c57d447,section,Instruções dos Espíritos: A fé: mãe da esperança e da caridade,o-evangelho-segundo-o-espiritismo:chapter:99bfc7bd060b3fd0,148,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:e1d1f3f2b0667c07,e1d1f3f2b0667c07,section,A fé humana e a divina,o-evangelho-segundo-o-espiritismo:chapter:99bfc7bd060b3fd0,149,covered,[4677],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:86596137967a3f21,86596137967a3f21,chapter,Os trabalhadores da última hora,,150,multiple-current-records,"[4678, 4679, 4680]",3,"{""keep"": 1, ""split"": 2}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:bb1051248ab7fc20,bb1051248ab7fc20,section,Instruções dos Espíritos: Os últimos serão os primeiros,o-evangelho-segundo-o-espiritismo:chapter:86596137967a3f21,151,missing-current-unit,[],0,{}
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:999c702c70c56686,999c702c70c56686,section,Missão dos espíritas,o-evangelho-segundo-o-espiritismo:chapter:86596137967a3f21,152,covered,[4681],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:f13ec08e079aa773,f13ec08e079aa773,section,Os obreiros do Senhor,o-evangelho-segundo-o-espiritismo:chapter:86596137967a3f21,153,covered,[4682],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:chapter:0f6d29444044bb0d,0f6d29444044bb0d,chapter,Haverá falsos cristos e falsos profetas,,154,multiple-current-records,"[4683, 4688]",2,"{""keep"": 1, ""split"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:1b8f17ee84eb3ebc,1b8f17ee84eb3ebc,section,Conhece-se a árvore pelo fruto,o-evangelho-segundo-o-espiritismo:chapter:0f6d29444044bb0d,155,covered,[4684],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:067f18f5d41d60d8,067f18f5d41d60d8,section,Missão dos profetas,o-evangelho-segundo-o-espiritismo:chapter:0f6d29444044bb0d,156,covered,[4685],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:1ea98b65e4659fb0,1ea98b65e4659fb0,section,Prodígios dos falsos profetas,o-evangelho-segundo-o-espiritismo:chapter:0f6d29444044bb0d,157,covered,[4686],1,"{""keep"": 1}"
3,O Evangelho Segundo o Espiritismo,full-staging-reconstruction,o-evangelho-segundo-o-espiritismo:section:d26b218a1a57538c,d26b218a1a57538c,section,Não creais em todos os Espíritos,o-evangelho-segundo-o-espiritismo:chapter:0f6d29444044bb0d,158,covered,[4687],1,"{""keep"": 1}"
