book_id,book_title,section_id,sec_position,kind,part_title,chapter_label,chapter_title,section_title,record_title,stored_word_count,calculated_word_count,content_character_count,paragraph_block_count,normalized_content_md5
3,O Evangelho Segundo o Espiritismo,4564,47,content,null,CAPÍTULO V,Bem-aventurados os aflitos,"Se fosse um homem de bem, teria morrido","Se fosse um homem de bem, teria morrido",295,297,1770,3,1aa4b4174218325cbeaaa941562cc87f
3,O Evangelho Segundo o Espiritismo,4565,48,content,null,CAPÍTULO V,Bem-aventurados os aflitos,Os tormentos voluntários,Os tormentos voluntários,330,332,1921,3,e78fe2603bf75a4ac596509e6843f57e
3,O Evangelho Segundo o Espiritismo,4566,49,content,null,CAPÍTULO V,Bem-aventurados os aflitos,A desgraça real,A desgraça real,522,526,3069,5,1fc8ec289fdf1d1bb23162c106001f2c
3,O Evangelho Segundo o Espiritismo,4567,50,content,null,CAPÍTULO V,Bem-aventurados os aflitos,A melancolia,A melancolia,248,249,1521,2,7ee3b1cd6d8e477954138f1c164e8a18
3,O Evangelho Segundo o Espiritismo,4568,51,content,null,CAPÍTULO V,Bem-aventurados os aflitos,Provas voluntárias. O verdadeiro cilício,Provas voluntárias. O verdadeiro cilício,584,588,3494,5,19f402894d82447581155d1692f7d3ad
3,O Evangelho Segundo o Espiritismo,4569,52,content,null,CAPÍTULO V,Bem-aventurados os aflitos,Dever-se-á pôr termo às provas do próximo?,Dever-se-á pôr termo às provas do próximo?,511,515,3064,5,de29e66abf44c441e04edc0f4d05ac66
3,O Evangelho Segundo o Espiritismo,4570,53,content,null,CAPÍTULO V,Bem-aventurados os aflitos,que sofra sem esperança de cura?,que sofra sem esperança de cura?,254,257,1547,4,f5fb2720dfb35525fcb4ff1b254e86eb
3,O Evangelho Segundo o Espiritismo,4571,54,content,null,CAPÍTULO V,Bem-aventurados os aflitos,Sacrifício da própria vida,Sacrifício da própria vida,302,305,1718,4,9c8c52e27e7a72a4e76ce26df7dbdec5
3,O Evangelho Segundo o Espiritismo,4572,55,content,null,CAPÍTULO V,Bem-aventurados os aflitos,Proveito dos sofrimentos para outrem,Proveito dos sofrimentos para outrem,109,110,710,2,6a3914fd74a23f551a2d825abe734e94
3,O Evangelho Segundo o Espiritismo,4573,56,chapter_intro,null,CAPÍTULO VI,O Cristo Consolador,null,CAPÍTULO VI — O Cristo Consolador,14,16,95,1,30fcc6ee3549c409d7d3e0274801fac6
3,O Evangelho Segundo o Espiritismo,4574,57,content,null,CAPÍTULO VI,O Cristo Consolador,O jugo leve,O jugo leve,183,184,1002,2,26191cb7ed28c8334ef0394c7f19be82
3,O Evangelho Segundo o Espiritismo,4575,58,content,null,CAPÍTULO VI,O Cristo Consolador,Consolador Prometido,Consolador Prometido,490,495,2799,6,d823342db06a25f609b7fb9cc753a1ad
3,O Evangelho Segundo o Espiritismo,4576,59,content,null,CAPÍTULO VI,O Cristo Consolador,Advento do Espírito de Verdade,Advento do Espírito de Verdade,963,972,5681,10,77486ac69f97a9d95d6a97ca8058dd7c
3,O Evangelho Segundo o Espiritismo,4577,60,chapter_intro,null,CAPÍTULO VII,Bem-aventurados os pobres de espírito,null,CAPÍTULO VII — Bem-aventurados os pobres de espírito,38,41,222,1,7270fd990353ee2709ba448b36bc9f89
3,O Evangelho Segundo o Espiritismo,4578,61,content,null,CAPÍTULO VII,Bem-aventurados os pobres de espírito,O que se deve entender por pobres de espírito,O que se deve entender por pobres de espírito,493,498,2856,6,cadea1107cfbdc7db0a941d0575f937c
3,O Evangelho Segundo o Espiritismo,4579,62,content,null,CAPÍTULO VII,Bem-aventurados os pobres de espírito,Aquele que se eleva será rebaixado,Aquele que se eleva será rebaixado,818,824,4689,7,7649d8aaf5de42c5fcc18d0203c8233a
3,O Evangelho Segundo o Espiritismo,4580,63,content,null,CAPÍTULO VII,Bem-aventurados os pobres de espírito,Mistérios ocultos aos doutos e aos prudentes,Mistérios ocultos aos doutos e aos prudentes,652,657,3685,6,9b25948136eceba76366c97f6ef45ae5
3,O Evangelho Segundo o Espiritismo,4581,64,content,null,CAPÍTULO VII,Bem-aventurados os pobres de espírito,O orgulho e a humildade,O orgulho e a humildade,2008,2025,11795,18,2304c95b81709a8f5b3b74ffd3b30cfe
3,O Evangelho Segundo o Espiritismo,4582,65,content,null,CAPÍTULO VII,Bem-aventurados os pobres de espírito,Missão do homem inteligente na Terra,Missão do homem inteligente na Terra,319,320,1868,2,1b6b14218c6eb17c1f31f7ed3fee23ed
3,O Evangelho Segundo o Espiritismo,4583,66,chapter_intro,null,CAPÍTULO VIII,Bem-aventurados os que têm puro o coração,null,CAPÍTULO VIII — Bem-aventurados os que têm puro o coração,43,47,283,1,4dc05b85ea34d8ae3fada6364c7547c4
3,O Evangelho Segundo o Espiritismo,4584,67,content,null,CAPÍTULO VIII,Bem-aventurados os que têm puro o coração,Simplicidade e pureza de coração,Simplicidade e pureza de coração,613,620,3630,8,6c023a00685594f3a9c264a9b60d8551
3,O Evangelho Segundo o Espiritismo,4585,68,content,null,CAPÍTULO VIII,Bem-aventurados os que têm puro o coração,Pecado por pensamentos. Adultério,Pecado por pensamentos. Adultério,426,432,2531,7,518dc6af8fe19440be071f7a41a41dbe
3,O Evangelho Segundo o Espiritismo,4586,69,content,null,CAPÍTULO VIII,Bem-aventurados os que têm puro o coração,Verdadeira pureza. Mãos não lavadas,Verdadeira pureza. Mãos não lavadas,725,735,4200,11,29b3b78a59fbf91fa524031a0032eef9
3,O Evangelho Segundo o Espiritismo,4587,70,content,null,CAPÍTULO VIII,Bem-aventurados os que têm puro o coração,"motivo de escândalo, cortai-a","motivo de escândalo, cortai-a",933,944,5336,12,f616cebf733cca49f63e39975edeeec4
3,O Evangelho Segundo o Espiritismo,4588,71,content,null,CAPÍTULO VIII,Bem-aventurados os que têm puro o coração,Deixai que venham a mim as criancinhas,Deixai que venham a mim as criancinhas,587,591,3372,5,d924166215e1df490194b24c77a32f4c
3,O Evangelho Segundo o Espiritismo,4589,72,content,null,CAPÍTULO VIII,Bem-aventurados os que têm puro o coração,Bem-aventurados os que têm fechados os olhos,Bem-aventurados os que têm fechados os olhos,761,767,4252,7,98d2c5bef25c61c5fe871721cf388608
3,O Evangelho Segundo o Espiritismo,4590,73,chapter_intro,null,CAPÍTULO IX,Bem-aventurados os que são brandos e pacíficos,null,CAPÍTULO IX — Bem-aventurados os que são brandos e pacíficos,21,22,126,1,960649092cf0996e3aa4f896b2ef3d15
3,O Evangelho Segundo o Espiritismo,4591,74,content,null,CAPÍTULO IX,Bem-aventurados os que são brandos e pacíficos,Injúrias e violências,Injúrias e violências,468,475,2707,8,1642eff9cef0ddfe9e64ee586e9f65ff
3,O Evangelho Segundo o Espiritismo,4592,75,content,null,CAPÍTULO IX,Bem-aventurados os que são brandos e pacíficos,A afabilidade e a doçura,A afabilidade e a doçura,269,271,1619,3,81f54a12b2316e3322909ef2620ab7ff
3,O Evangelho Segundo o Espiritismo,4593,76,content,null,CAPÍTULO IX,Bem-aventurados os que são brandos e pacíficos,A paciência,A paciência,234,237,1338,4,714cddc9aae837aee7cf53035922f732
3,O Evangelho Segundo o Espiritismo,4594,77,content,null,CAPÍTULO IX,Bem-aventurados os que são brandos e pacíficos,Obediência e resignação,Obediência e resignação,303,304,1795,2,4282ee292c7dc3d5f82df6b36a3b6f26
3,O Evangelho Segundo o Espiritismo,4595,78,content,null,CAPÍTULO IX,Bem-aventurados os que são brandos e pacíficos,A cólera,A cólera,670,677,4010,8,5887222710282b335227e6e707f1d0d0
3,O Evangelho Segundo o Espiritismo,4596,79,chapter_intro,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,null,CAPÍTULO X — Bem-aventurados os que são misericordiosos,64,69,391,1,b551dc0b9e878f1206e4d1877672de65
3,O Evangelho Segundo o Espiritismo,4597,80,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,"Perdoai, para que Deus vos perdoe","Perdoai, para que Deus vos perdoe",404,409,2437,6,18a2f37565d740f9e8a7c62f4a953380
3,O Evangelho Segundo o Espiritismo,4598,81,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,Reconciliação com os adversários,Reconciliação com os adversários,397,398,2330,2,8d80d9da4d69dba5da6df0eb61fc75ac
3,O Evangelho Segundo o Espiritismo,4599,82,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,O sacrifício mais agradável a Deus,O sacrifício mais agradável a Deus,245,246,1426,2,0c2e78aaf464ac6f2c8bc16549d61def
3,O Evangelho Segundo o Espiritismo,4600,83,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,O argueiro e a trave no olho,O argueiro e a trave no olho,278,279,1607,2,bdd71f0a036149745f30ec46a2e52829
3,O Evangelho Segundo o Espiritismo,4601,84,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,primeira pedra aquele que estiver sem pecado,primeira pedra aquele que estiver sem pecado,516,521,3081,6,4be036dff7f7dbda80352ded9cd9d8f5
3,O Evangelho Segundo o Espiritismo,4602,85,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,Perdão das ofensas,Perdão das ofensas,824,829,4972,6,fef0c7c4079612e37127714fc0313f42
3,O Evangelho Segundo o Espiritismo,4603,86,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,A indulgência,A indulgência,1014,1024,6202,11,b49c8fa321335f20d5af9db9be114cc4
3,O Evangelho Segundo o Espiritismo,4604,87,content,null,CAPÍTULO X,Bem-aventurados os que são misericordiosos,"de outrem, divulgar o mal de outrem?","de outrem, divulgar o mal de outrem?",381,385,2307,5,5651a33bcc00dd5f83991c6fe91a42d5
3,O Evangelho Segundo o Espiritismo,4605,88,chapter_intro,null,CAPÍTULO XI,Amar o próximo como a si mesmo,null,CAPÍTULO XI — Amar o próximo como a si mesmo,59,61,300,1,1aee963eae15ac4460cf985c5f9d99d4
3,O Evangelho Segundo o Espiritismo,4606,89,content,null,CAPÍTULO XI,Amar o próximo como a si mesmo,Parábola dos Credores e dos Devedores,Parábola dos Credores e dos Devedores,556,561,3145,6,496350ac76c9fd514a53d4257d3702ff
3,O Evangelho Segundo o Espiritismo,4607,90,content,null,CAPÍTULO XI,Amar o próximo como a si mesmo,Dai a César o que é de César,Dai a César o que é de César,413,417,2502,5,d1ddd455ef4b7472de179813997b077e
3,O Evangelho Segundo o Espiritismo,4608,91,content,null,CAPÍTULO XI,Amar o próximo como a si mesmo,A lei de amor,A lei de amor,1585,1598,9508,14,1c4cd3489938155d529fac3a13302cee
3,O Evangelho Segundo o Espiritismo,4609,92,content,null,CAPÍTULO XI,Amar o próximo como a si mesmo,O egoísmo,O egoísmo,533,538,3078,6,2f62752bb5841dbcd43b00cbcf68c980
3,O Evangelho Segundo o Espiritismo,4610,93,content,null,CAPÍTULO XI,Amar o próximo como a si mesmo,A fé e a caridade,A fé e a caridade,297,299,1819,3,0305742b03e10c39913cc0551f332d51
3,O Evangelho Segundo o Espiritismo,4611,94,content,null,CAPÍTULO XI,Amar o próximo como a si mesmo,Caridade para com os criminosos,Caridade para com os criminosos,503,507,3058,5,b47ce6d24d0b457f4ab8f51e1c8bf8e9
3,O Evangelho Segundo o Espiritismo,4612,95,content,null,CAPÍTULO XI,Amar o próximo como a si mesmo,Deve-se expor a vida por um malfeitor?,Deve-se expor a vida por um malfeitor?,228,229,1358,2,fa06e76220a8ae2cbc09c5e545359ff8
3,O Evangelho Segundo o Espiritismo,4613,96,chapter_intro,null,CAPÍTULO XII,Amai os vossos inimigos,null,CAPÍTULO XII — Amai os vossos inimigos,32,35,182,1,8da30f6205f173e4ec6424d8efb01757
3,O Evangelho Segundo o Espiritismo,4614,97,content,null,CAPÍTULO XII,Amai os vossos inimigos,Retribuir o mal com o bem,Retribuir o mal com o bem,1046,1056,5922,11,7deeb6633df0d6f14676905c293123e8
3,O Evangelho Segundo o Espiritismo,4615,98,content,null,CAPÍTULO XII,Amai os vossos inimigos,Os inimigos desencarnados,Os inimigos desencarnados,492,495,2923,4,cc0086df5d9029ce85cee9cd25ee30df
3,O Evangelho Segundo o Espiritismo,4616,99,content,null,CAPÍTULO XII,Amai os vossos inimigos,apresentai-lhe também a outra,apresentai-lhe também a outra,506,508,2890,3,c3c9c353980f4050130eaf62d75c7680
3,O Evangelho Segundo o Espiritismo,4617,100,content,null,CAPÍTULO XII,Amai os vossos inimigos,A vingança,A vingança,445,446,2612,2,a4dbf8d10f94dc6a4ede3adedbadab80
3,O Evangelho Segundo o Espiritismo,4618,101,content,null,CAPÍTULO XII,Amai os vossos inimigos,O ódio,O ódio,198,198,1100,1,acae1f322c8e827a57522e318ba70b25
3,O Evangelho Segundo o Espiritismo,4619,102,content,null,CAPÍTULO XII,Amai os vossos inimigos,O duelo,O duelo,1962,1973,11393,12,841a700df0296699210ed8d6a6a4c7d2
3,O Evangelho Segundo o Espiritismo,4620,103,chapter_intro,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,null,CAPÍTULO XIII — Não saiba a vossa mão esquerda o que dê a vossa mão direita,51,55,308,1,36c3d89b7cb6327d917d85c42d74efb6
3,O Evangelho Segundo o Espiritismo,4621,104,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,Fazer o bem sem ostentação,Fazer o bem sem ostentação,849,857,4974,9,43ec33349fe4f5ad8336ede3d6c74243
3,O Evangelho Segundo o Espiritismo,4622,105,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,Os infortúnios ocultos,Os infortúnios ocultos,590,593,3451,4,82089bd6c6d34914d60b06fe5e2d293b
3,O Evangelho Segundo o Espiritismo,4623,106,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,O óbolo da viúva,O óbolo da viúva,597,599,3474,3,79793673a3d02acb80c0c241b1028b94
3,O Evangelho Segundo o Espiritismo,4624,107,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,Dar sem esperar retribuição,Dar sem esperar retribuição,377,380,2231,4,10d9034c1954e92532706f9966969023
3,O Evangelho Segundo o Espiritismo,4625,108,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,A caridade material e a caridade moral,A caridade material e a caridade moral,847,858,5159,12,927fc7b24003493bf4856f8673835dea
3,O Evangelho Segundo o Espiritismo,4626,109,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,A beneficência,A beneficência,2736,2758,16508,23,e0e7355e289aa808e6f9de1222b45257
3,O Evangelho Segundo o Espiritismo,4627,110,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,A piedade,A piedade,466,469,2730,4,09ab41962db92576e9dfbcc4cac98e2a
3,O Evangelho Segundo o Espiritismo,4628,111,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,Os órfãos,Os órfãos,223,223,1312,1,dbebfc3af8fad3e678496bf3d0a9e272
3,O Evangelho Segundo o Espiritismo,4629,112,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,Benefícios pagos com a ingratidão,Benefícios pagos com a ingratidão,398,402,2407,5,c11a6b3bbfc39d70a51303ac9bb3fb94
3,O Evangelho Segundo o Espiritismo,4630,113,content,null,CAPÍTULO XIII,Não saiba a vossa mão esquerda o que dê a vossa mão direita,Beneficência exclusiva,Beneficência exclusiva,135,136,812,2,a7a595c635ba6021d1cb3751666fc819
3,O Evangelho Segundo o Espiritismo,4631,114,chapter_intro,null,CAPÍTULO XIV,Honrai a vosso pai e a vossa mãe,null,CAPÍTULO XIV — Honrai a vosso pai e a vossa mãe,31,34,181,1,9e4d57bc6b048e76a9551c11d9b430ba
3,O Evangelho Segundo o Espiritismo,4632,115,content,null,CAPÍTULO XIV,Honrai a vosso pai e a vossa mãe,null,Honrai a vosso pai e a vossa mãe,67,68,344,2,726fc1650b4d4204506b7c587ac0f9b3
3,O Evangelho Segundo o Espiritismo,4633,116,content,null,CAPÍTULO XIV,Honrai a vosso pai e a vossa mãe,Piedade filial,Piedade filial,893,899,5048,7,7712d2b17249a45fe7d80982709a5ee4
3,O Evangelho Segundo o Espiritismo,4634,117,content,null,CAPÍTULO XIV,Honrai a vosso pai e a vossa mãe,Quem é minha mãe e quem são meus irmãos?,Quem é minha mãe e quem são meus irmãos?,479,485,2829,7,9a67744e61c97c67dff8f9e077c8fe85
3,O Evangelho Segundo o Espiritismo,4635,118,content,null,CAPÍTULO XIV,Honrai a vosso pai e a vossa mãe,A parentela corporal e a parentela espiritual,A parentela corporal e a parentela espiritual,439,442,2729,4,b30d1929464a62cb63cb439b685470a3
3,O Evangelho Segundo o Espiritismo,4636,119,content,null,CAPÍTULO XIV,Honrai a vosso pai e a vossa mãe,A ingratidão dos filhos e os laços de família,A ingratidão dos filhos e os laços de família,1563,1574,9326,12,e349632531171ec0d7d8ccd89ea88ed4
3,O Evangelho Segundo o Espiritismo,4637,120,chapter_intro,null,CAPÍTULO XV,Fora da caridade não há salvação,null,CAPÍTULO XV — Fora da caridade não há salvação,43,47,261,1,d178e9462710615c8759289b000e88bf
3,O Evangelho Segundo o Espiritismo,4638,121,content,null,CAPÍTULO XV,Fora da caridade não há salvação,salvo. Parábola do Bom Samaritano,salvo. Parábola do Bom Samaritano,1072,1084,6158,13,41755ad653ed023ea5f7fab75114550c
3,O Evangelho Segundo o Espiritismo,4639,122,content,null,CAPÍTULO XV,Fora da caridade não há salvação,O mandamento maior,O mandamento maior,252,253,1332,2,b01bdc5c8fa6557379b94210b8aeca84
3,O Evangelho Segundo o Espiritismo,4640,123,content,null,CAPÍTULO XV,Fora da caridade não há salvação,"Necessidade da caridade, segundo Paulo","Necessidade da caridade, segundo Paulo",323,327,1843,5,c2492d89807ab9d6903c008dd498efc7
3,O Evangelho Segundo o Espiritismo,4641,124,content,null,CAPÍTULO XV,Fora da caridade não há salvação,da verdade não há salvação,da verdade não há salvação,429,430,2553,2,15d48c0e48e5f267f2cbd922d3dfa855
3,O Evangelho Segundo o Espiritismo,4642,125,content,null,CAPÍTULO XV,Fora da caridade não há salvação,Fora da caridade não há salvação,Fora da caridade não há salvação,343,344,2019,2,6853dda3c685d5d427d754ca0c8360cb
3,O Evangelho Segundo o Espiritismo,4643,126,chapter_intro,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,null,CAPÍTULO XVI — Não se pode servir a Deus e a Mamon,51,58,349,1,800747fdee9f4df197016122ac8c8950
3,O Evangelho Segundo o Espiritismo,4644,127,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Salvação dos ricos,Salvação dos ricos,232,235,1245,4,89484d930fa412f1ac89359a7a49245d
3,O Evangelho Segundo o Espiritismo,4645,128,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Preservar-se da avareza,Preservar-se da avareza,204,206,1145,3,6bd17ade55c3fd12d0eb40169d0d33ee
3,O Evangelho Segundo o Espiritismo,4646,129,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Jesus em casa de Zaqueu,Jesus em casa de Zaqueu,260,262,1498,3,86320fa04d744887d44361c140d41ee3
3,O Evangelho Segundo o Espiritismo,4647,130,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Parábola do Mau Rico,Parábola do Mau Rico,301,304,1659,4,f7a9c9bb117fb3891036562cc22075a1
3,O Evangelho Segundo o Espiritismo,4648,131,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Parábola dos Talentos,Parábola dos Talentos,358,358,2031,1,fca92d6209ee8d5f5afd5082d9cbe747
3,O Evangelho Segundo o Espiritismo,4649,132,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Provas da riqueza e da miséria,Provas da riqueza e da miséria,751,756,4429,6,5fde892ed55995cb298c062da29b715b
3,O Evangelho Segundo o Espiritismo,4650,133,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Desigualdade das riquezas,Desigualdade das riquezas,595,597,3492,3,ba5de973c223171350e3f9055a044b5b
3,O Evangelho Segundo o Espiritismo,4651,134,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,A verdadeira propriedade,A verdadeira propriedade,675,678,3880,4,1fcc392a6fe858d65e8d5e0a471d8a05
3,O Evangelho Segundo o Espiritismo,4652,135,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Emprego da riqueza,Emprego da riqueza,1031,1034,6030,4,4ddfe14035dc3a504b50d792b1e68571
3,O Evangelho Segundo o Espiritismo,4653,136,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Desprendimento dos bens terrenos,Desprendimento dos bens terrenos,1556,1566,9221,11,4a77e06a7899baf8e37d85d2b5f80f31
3,O Evangelho Segundo o Espiritismo,4654,137,content,null,CAPÍTULO XVI,Não se pode servir a Deus e a Mamon,Transmissão da riqueza,Transmissão da riqueza,132,133,798,2,87847102d8e902b4da0a76754648dda0
3,O Evangelho Segundo o Espiritismo,4655,138,chapter_intro,null,CAPÍTULO XVII,Sede perfeitos,null,CAPÍTULO XVII — Sede perfeitos,40,44,216,1,7ab84a2c8290d051844303f616c6bb7b
3,O Evangelho Segundo o Espiritismo,4656,139,content,null,CAPÍTULO XVII,Sede perfeitos,Caracteres da perfeição,Caracteres da perfeição,388,391,2284,4,2396aff02ed6a0df88fcd88ec7d5dbcd
3,O Evangelho Segundo o Espiritismo,4657,140,content,null,CAPÍTULO XVII,Sede perfeitos,O homem de bem,O homem de bem,694,713,4056,20,3879b7952c4bb0f90a1fa5f9306ec89c
3,O Evangelho Segundo o Espiritismo,4658,141,content,null,CAPÍTULO XVII,Sede perfeitos,Os bons espíritas,Os bons espíritas,593,598,3611,6,9d43e3fe6c41284cf7cd5c1997826ebf
3,O Evangelho Segundo o Espiritismo,4659,142,content,null,CAPÍTULO XVII,Sede perfeitos,Parábola do Semeador,Parábola do Semeador,468,472,2695,5,27526247f07171259e9ffc60668d018c
3,O Evangelho Segundo o Espiritismo,4660,143,content,null,CAPÍTULO XVII,Sede perfeitos,O dever,O dever,435,440,2520,6,ccc6b37f27cb273c903c34a8c71afcfc
3,O Evangelho Segundo o Espiritismo,4661,144,content,null,CAPÍTULO XVII,Sede perfeitos,A virtude,A virtude,379,382,2352,4,e07b9eac21d3cc172296673776e97fd7
3,O Evangelho Segundo o Espiritismo,4662,145,content,null,CAPÍTULO XVII,Sede perfeitos,Os superiores e os inferiores,Os superiores e os inferiores,632,636,3747,5,5ef05d2f5be9d9a67149142a6a1f5232
3,O Evangelho Segundo o Espiritismo,4663,146,content,null,CAPÍTULO XVII,Sede perfeitos,O homem no mundo,O homem no mundo,467,472,2803,6,13cc2841a674c4b12a20925a12b2eb00
3,O Evangelho Segundo o Espiritismo,4664,147,content,null,CAPÍTULO XVII,Sede perfeitos,Cuidar do corpo e do espírito,Cuidar do corpo e do espírito,413,415,2511,3,7032805467ee09ab0cc5c58a33a61fb6
3,O Evangelho Segundo o Espiritismo,4665,148,chapter_intro,null,CAPÍTULO XVIII,"Muitos os chamados, poucos os escolhidos",null,"CAPÍTULO XVIII — Muitos os chamados, poucos os escolhidos",45,49,261,1,d7f084212e747298b545e05800fbb166
3,O Evangelho Segundo o Espiritismo,4666,149,content,null,CAPÍTULO XVIII,"Muitos os chamados, poucos os escolhidos",Parábola do Festim das Bodas,Parábola do Festim das Bodas,1024,1033,6150,10,0958ab874edb9871d4563edf2f274772
3,O Evangelho Segundo o Espiritismo,4667,150,content,null,CAPÍTULO XVIII,"Muitos os chamados, poucos os escolhidos",A porta estreita,A porta estreita,509,514,2895,6,a26fcddd871150d5f8d848672073edbc
3,O Evangelho Segundo o Espiritismo,4668,151,content,null,CAPÍTULO XVIII,"Muitos os chamados, poucos os escolhidos",Senhor!” — entrarão no Reino dos Céus,Senhor!” — entrarão no Reino dos Céus,576,580,3265,5,ccad0022078113888c392fc4564c9d8d
3,O Evangelho Segundo o Espiritismo,4669,152,content,null,CAPÍTULO XVIII,"Muitos os chamados, poucos os escolhidos",Muito se pedirá àquele que muito recebeu,Muito se pedirá àquele que muito recebeu,571,579,3366,9,58f9582ff4d89bb4383058147189b3ce
3,O Evangelho Segundo o Espiritismo,4670,153,content,null,CAPÍTULO XVIII,"Muitos os chamados, poucos os escolhidos",Dar-se-á àquele que tem,Dar-se-á àquele que tem,593,596,3335,4,dec1154d7c0e55e107b3afc9a6fd5ec4
3,O Evangelho Segundo o Espiritismo,4671,154,content,null,CAPÍTULO XVIII,"Muitos os chamados, poucos os escolhidos",Pelas suas obras é que se reconhece o cristão,Pelas suas obras é que se reconhece o cristão,554,559,3213,6,4650a775253f13147e2900ecf1a3d2d2
3,O Evangelho Segundo o Espiritismo,4672,155,chapter_intro,null,CAPÍTULO XIX,A fé transporta montanhas,null,CAPÍTULO XIX — A fé transporta montanhas,34,37,180,1,4f478fbf2e7b8e4ab39087db001e438a
3,O Evangelho Segundo o Espiritismo,4673,156,content,null,CAPÍTULO XIX,A fé transporta montanhas,Poder da fé,Poder da fé,658,663,3769,6,ec02471ea0138c13f1144bc48fa800a1
3,O Evangelho Segundo o Espiritismo,4674,157,content,null,CAPÍTULO XIX,A fé transporta montanhas,A fé religiosa. Condição da fé inabalável,A fé religiosa. Condição da fé inabalável,609,613,3535,5,df6ba5b9400a98a8408bfcc23f698683
3,O Evangelho Segundo o Espiritismo,4675,158,content,null,CAPÍTULO XIX,A fé transporta montanhas,Parábola da Figueira que Secou,Parábola da Figueira que Secou,661,665,4005,5,19320c0038d6b48f57757557ba5d5cb1
3,O Evangelho Segundo o Espiritismo,4676,159,content,null,CAPÍTULO XIX,A fé transporta montanhas,A fé: mãe da esperança e da caridade,A fé: mãe da esperança e da caridade,349,353,2032,5,90aabab43cbe29f76dd7acc8c31bbe60
3,O Evangelho Segundo o Espiritismo,4677,160,content,null,CAPÍTULO XIX,A fé transporta montanhas,A fé humana e a divina,A fé humana e a divina,366,370,2125,5,28991726414c6162b66bec3038b1de62
3,O Evangelho Segundo o Espiritismo,4678,161,chapter_intro,null,CAPÍTULO XX,Os trabalhadores da última hora,null,CAPÍTULO XX — Os trabalhadores da última hora,18,18,104,1,bfb0d8c545d3cd8812a24af771f8d60e
3,O Evangelho Segundo o Espiritismo,4679,162,content,null,CAPÍTULO XX,Os trabalhadores da última hora,null,Os trabalhadores da última hora,330,334,1859,5,a81c25dc7c66a55aa0032ee2580d315f
3,O Evangelho Segundo o Espiritismo,4680,163,content,null,CAPÍTULO XX,Os trabalhadores da última hora,Os últimos serão os primeiros,Os últimos serão os primeiros,734,740,4432,7,e869e74771d91e9e3ef139af3fad1c3b
3,O Evangelho Segundo o Espiritismo,4681,164,content,null,CAPÍTULO XX,Os trabalhadores da última hora,Missão dos espíritas,Missão dos espíritas,712,724,4465,13,4ba331cff6fc322b992278237b767e64
3,O Evangelho Segundo o Espiritismo,4682,165,content,null,CAPÍTULO XX,Os trabalhadores da última hora,Os obreiros do Senhor,Os obreiros do Senhor,323,325,1929,3,0b3920bf4461369a0f3d8ec80106040d
3,O Evangelho Segundo o Espiritismo,4683,166,chapter_intro,null,CAPÍTULO XXI,Haverá falsos cristos e falsos profetas,null,CAPÍTULO XXI — Haverá falsos cristos e falsos profetas,42,46,272,1,8bf89f003fbce7a95c00c48678ab5c08
3,O Evangelho Segundo o Espiritismo,4684,167,content,null,CAPÍTULO XXI,Haverá falsos cristos e falsos profetas,Conhece-se a árvore pelo fruto,Conhece-se a árvore pelo fruto,276,280,1547,5,336db57a503397a8b0ca2207f45ccd2d
